orig_depth,orig_direction,orig_max,orig_mean,orig_median,orig_min,orig_origin,orig_size,orig_spacing,orig_std,path
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-745.5636360053729,-820.0,-2048,"(-167.60000610351562, -147.89999389648438, -341.5)","(512, 512, 133)","(0.703125, 0.703125, 2.5)",798.53954532103,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0182/01-01-2000-CT THORAX WCONTRAST-12720/3-CHEST-35275
250,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-911.7805580749512,-728.0,-3024,"(-184.60000610351562, -174.8000030517578, -282.2300109863281)","(512, 512, 250)","(0.703125, 0.703125, 1.25)",1176.2617090902218,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0580/01-01-2000-1-15860/30811-05216
128,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1958,-968.5838424265385,-868.0,-3024,"(-160.0, -160.0, -337.489990234375)","(512, 512, 128)","(0.625, 0.625, 2.5)",1152.859897311385,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0616/01-01-2000-CT LUNG SCREEN-58233/52904
216,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2401,-934.1253436759666,-751.0,-3024,"(-185.6999969482422, -180.0, -205.47000122070312)","(512, 512, 216)","(0.703125, 0.703125, 1.25)",1163.1907775188988,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0547/01-01-2000-CHEST-51638/30883-08416
92,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-505.2338630427485,-761.0,-1024,"(-145.1884765625, -298.1884765625, -277.0)","(512, 512, 92)","(0.623046875, 0.623046875, 3.0)",488.1569217976365,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0611/01-01-2000-40005/5468-Routine Chest  3.0  B31s-90326
135,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-828.3595357541685,-920.0,-2048,"(-173.8000030517578, -188.8000030517578, -365.5)","(512, 512, 135)","(0.78125, 0.78125, 2.5)",771.7517057398097,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0152/01-01-2000-78489/3000696-27171
8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16382,8399.024271618771,8894.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 8)","(1.0, 1.0, 1.0)",4017.227813351158,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0152/01-01-2000-13622/3000995-12025
321,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3000,-514.0196973259947,-877.0,-1000,"(-120.04946899414062, 9.480416297912598, -657.0)","(512, 512, 321)","(0.556640625, 0.556640625, 1.0)",530.6363241861968,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-1002/01-01-2000-24056/30009-40405
120,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2038,-882.1537500699361,-332.0,-3024,"(-165.0, -177.1999969482422, -332.9800109863281)","(512, 512, 120)","(0.673828, 0.673828, 2.5)",1188.689422089724,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0417/01-01-2000-CT LUNG SCREEN-38390/52296
124,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2097,-965.2748596129879,-852.0,-3024,"(-134.8000030517578, -139.5, -321.7799987792969)","(512, 512, 124)","(0.544922, 0.544922, 2.5)",1158.722408546874,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0589/01-01-2000-CT LUNG SCREEN-32018/93123
143,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-720.785876934345,-762.0,-2048,"(-208.3000030517578, -200.0, -381.75)","(512, 512, 143)","(0.78125, 0.78125, 2.5)",812.5978994814981,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0149/01-01-2000-CT THORAX WCONTRAST-16682/4-Recon 3 CHEST-14593
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16366,5463.4948226530905,5600.0,11,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",4054.300772919508,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0260/01-01-2000-CHEST PA  LATERAL-25282/14357-CHEST PA  LATERAL-81779
144,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-836.6053531699711,-909.0,-2048,"(-177.8000030517578, -150.8000030517578, -380.5)","(512, 512, 144)","(0.664062, 0.664062, 2.5)",764.0013928457173,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0260/01-01-2000-CT THORAX WCONTRAST-24861/2-CHEST-29286
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-813.1381104261355,-906.0,-2048,"(-192.1999969482422, -200.0, -368.0)","(512, 512, 133)","(0.78125, 0.78125, 2.5)",771.0517034314216,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0063/01-01-2000-51316/3000555-81128
132,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1953,-1005.7896986874667,-894.0,-3024,"(-174.39999389648438, -158.0, -364.6099853515625)","(512, 512, 132)","(0.617188, 0.617188, 2.5)",1139.9598969263402,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0627/01-01-2000-CT LUNG SCREEN-49469/39317
248,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3000,-396.4309968794546,-132.0,-1000,"(-177.0985565185547, -26.746379852294922, -683.4000244140625)","(512, 512, 248)","(0.6328125, 0.6328125, 1.0)",515.2016327373611,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0629/01-01-2000-42287/30012-61822
421,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1807,-868.7695877093317,-201.0,-3024,"(-183.60000610351562, -187.3000030517578, -312.70501708984375)","(512, 512, 421)","(0.703125, 0.703125, 0.625)",1187.3055017482045,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0340/01-01-2000-53729/30356-14832
224,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2191,-951.9209801128933,-804.0,-3024,"(-174.3000030517578, -180.0, -320.0)","(512, 512, 224)","(0.703125, 0.703125, 1.25)",1152.1203894506757,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0600/01-01-2000-CT CHEST WO CONTRAST-13528/2-19680
135,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-757.9444294399685,-849.0,-2048,"(-220.1999969482422, -168.60000610351562, -371.5)","(512, 512, 135)","(0.78125, 0.78125, 2.5)",803.7161723254391,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0217/01-01-2000-CT CAP W-02041/4-Recon 3 C-A-P-28406
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16356,6722.431201516259,7418.0,1,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",3720.596361760259,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0217/01-01-2000-CHEST PA  LATERAL-36483/55209-CHEST PA  LATERAL-94127
109,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-447.879472505062,-141.0,-1024,"(-146.685546875, -300.685546875, -15.5)","(512, 512, 109)","(0.62890625, 0.62890625, 3.0)",468.8938157615705,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0749/01-01-2000-96205/5441-ThoraxRoutine  3.0  B31s-86929
493,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2397,-480.65669269832586,-588.0,-1024,"(-197.619140625, -394.619140625, -401.5)","(512, 512, 493)","(0.76171875, 0.76171875, 0.70001220703125)",488.46803427046166,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0843/01-01-2000-50214/1460-NLST TLC VOL B30F-22764
240,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2138,-1016.0556492169698,-893.0,-3024,"(-180.0, -184.10000610351562, -331.0)","(512, 512, 240)","(0.703125, 0.703125, 1.25)",1127.0295044091738,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0662/01-01-2000-CT CHEST WO CONTRAST-80497/2-82288
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16342,7295.730324858799,8231.0,9,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",3554.0090086121268,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0225/01-01-2000-CHEST PA  LATERAL-70825/50284-CHEST PA  LATERAL-32849
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1395,-737.0235487285413,-836.0,-2048,"(-207.1999969482422, -200.0, -398.25)","(512, 512, 133)","(0.78125, 0.78125, 2.5)",797.3786641033558,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0225/01-01-2000-CT THORAX WO CONTRAST-79400/2-CHEST-16551
240,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2756,-1010.0325060049693,-883.0,-3024,"(-164.1999969482422, -114.4000015258789, -342.75)","(512, 512, 240)","(0.566406, 0.566406, 1.25)",1135.4146776023586,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0461/01-01-2000-CT CHEST WO CONTRAST-16806/2-04825
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2166,-811.9893914989959,-908.0,-2048,"(-229.6999969482422, -220.0, -387.75)","(512, 512, 133)","(0.859375, 0.859375, 2.5)",768.1951385035455,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0027/01-01-2000-45559/3000614-12456
4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16350,9086.467905279806,9753.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 4)","(1.0, 1.0, 1.0)",3820.5466731792726,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0027/01-01-2000-57764/3000930-17531
147,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-812.1953096454646,-920.0,-2048,"(-182.10000610351562, -195.60000610351562, -382.5)","(512, 512, 147)","(0.703125, 0.703125, 2.5)",787.3100628583298,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0044/01-01-2000-00114/3000571-93273
124,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2545,-919.29092561045,-710.0,-3024,"(-195.39999389648438, -176.60000610351562, -360.5199890136719)","(512, 512, 124)","(0.726562, 0.726562, 2.5)",1171.1783628957592,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0995/01-01-2000-94259/2-92711
250,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2524,-907.841722946167,-647.0,-3024,"(-145.3000030517578, -174.39999389648438, -347.25)","(512, 512, 250)","(0.585938, 0.585938, 1.25)",1177.566993651384,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0312/01-01-2000-CT CHEST WO CONTRAST-47558/2-12111
140,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-823.8012333188739,-901.0,-2048,"(-177.39999389648438, -180.0, -378.75)","(512, 512, 140)","(0.703125, 0.703125, 2.5)",765.2622729498311,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0286/01-01-2000-CT THORAX WCONTRAST-35412/2-CHEST-19224
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16359,6312.353155058428,6714.0,80,"(0.0, 0.0, 0.0)","(2021, 2021, 2)","(0.194668, 0.194668, 1.0)",3830.343460935924,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0286/01-01-2000-CHEST PA  LATERAL-14162/4678-Chest-35585
137,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-840.1982398764061,-938.0,-2048,"(-208.1999969482422, -167.0, -357.25)","(512, 512, 137)","(0.78125, 0.78125, 2.5)",773.2042030548066,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0159/01-01-2000-CTC-A-P-13995/3-Recon 2 C-A-P-49228
109,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",10643,-745.7985168247048,-807.0,-2048,"(-159.375, -157.0312042236328, 1368.0)","(512, 512, 109)","(0.613, 0.613, 3.0)",794.4765977333167,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0359/01-01-2000-51279/3096-99750
272,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-957.3764346487382,-836.0,-3024,"(-145.5, -168.39999389648438, -345.4100036621094)","(512, 512, 272)","(0.568359, 0.568359, 1.25)",1163.906413836753,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0689/01-01-2000-CT CHEST O CONTR-84533/2-30842
114,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3068,-560.3586008841531,-873.0,-1024,"(-192.1552734375, -344.1552734375, -362.5)","(512, 512, 114)","(0.689453125, 0.689453125, 3.0)",478.0116608374777,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0436/01-01-2000-51874/5348-ChestRoutine  3.0  B31f-55181
162,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1675,-406.26907148478944,-128.0,-1024,"(-163.70703125, -296.70703125, -321.79998779296875)","(512, 512, 162)","(0.5859375, 0.5859375, 1.79998779296875)",474.88455150204095,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0948/01-01-2000-08186/3000003-85101
636,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1949,-380.6583143870036,-153.0,-1024,"(-182.1552734375, -374.1552734375, -368.5)","(512, 512, 636)","(0.689453125, 0.689453125, 0.5)",466.4218224770501,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0744/01-01-2000-98092/3906-NLST0.6 B30f-57286
141,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-882.8202554418685,-947.0,-2048,"(-180.0, -196.60000610351562, -413.25)","(512, 512, 141)","(0.703125, 0.703125, 2.5)",753.0775909260861,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0865/01-01-2000-CT THORAX WCONTRAST-81073/3-10561
325,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3000,-614.236011329064,-947.0,-1000,"(-201.0, -45.0, -838.0999755859375)","(512, 512, 325)","(0.78125, 0.78125, 1.0)",499.3481123992561,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-1006/01-01-2000-49962/30038-20874
273,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-1118.0924387362413,-958.0,-3024,"(-229.60000610351562, -245.1999969482422, -345.0)","(512, 512, 273)","(0.878906, 0.878906, 1.25)",1072.2712731534127,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0029/01-01-2000-60452/3000545-94314
1,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",32767,17417.286059363356,18267.0,0,"(0.0, 0.0, 0.0)","(2465, 2758, 1)","(1.0, 1.0, 1.0)",7491.081917733126,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0029/01-01-2000-85416/3000898-85946
193,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1783,-497.11196349939536,-805.0,-1024,"(-155.697265625, -297.697265625, -390.6000061035156)","(512, 512, 193)","(0.60546875, 0.60546875, 1.800018310546875)",482.09686085889984,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0634/01-01-2000-42301/3000025-58100
197,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-731.9592123467305,-815.0,-2048,"(-189.8000030517578, -180.0, -257.75)","(512, 512, 197)","(0.703125, 0.703125, 1.25)",824.2896381158931,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0131/01-01-2000-20316/3000694-09852
4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16382,8009.624270695446,8860.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 4)","(1.0, 1.0, 1.0)",4642.720130923736,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0131/01-01-2000-93333/3001574-66716
548,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2188,-900.8195741054785,-264.0,-3024,"(-174.6999969482422, -170.0, -198.17999267578125)","(512, 512, 548)","(0.664062, 0.664062, 0.625)",1173.351701103963,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0874/01-01-2000-CHEST-03158/32246-Recon 2-25545
1,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2936,2109.9217560671177,2159.0,783,"(0.0, 0.0, 0.0)","(2488, 2674, 1)","(0.143, 0.143, 1.0)",452.99646087237477,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0066/01-01-2000-57395/5569-W Chest PA-43647
733,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-426.72951838036676,-264.0,-1024,"(-168.681640625, -332.681640625, -441.0)","(512, 512, 733)","(0.63671875, 0.63671875, 0.5)",472.52437963641114,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0066/01-01-2000-25332/5576-EASERV0.5mmB50f-00410
104,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",4255,-756.0877032646766,-812.0,-2048,"(-164.0625, -139.0625, 1294.5)","(512, 512, 104)","(0.622, 0.622, 3.0)",807.0773476818847,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0949/01-01-2000-52675/3180-13434
230,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-941.1208378335704,-749.0,-3024,"(-146.6999969482422, -145.0, -290.05999755859375)","(512, 512, 230)","(0.605469, 0.605469, 1.25)",1169.3156319232976,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0928/01-01-2000-CT LUNG SCREEN-24035/01304
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-827.9418104358185,-935.0,-2048,"(-236.6999969482422, -230.0, -343.0)","(512, 512, 133)","(0.898438, 0.898438, 2.5)",773.256941783827,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0191/01-01-2000-CT THORAX WCONTRAST-56520/3-Recon 2 CHEST-51928
199,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1561,-453.6073872935233,-198.0,-1024,"(-192.619140625, -385.619140625, 737.5999755859375)","(512, 512, 199)","(0.76171875, 0.76171875, 1.800048828125)",475.68883530480656,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0932/01-01-2000-99550/3000288-64961
605,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1809,-1106.6493208325599,-955.0,-3024,"(-175.3000030517578, -168.10000610351562, -348.55999755859375)","(512, 512, 605)","(0.703125, 0.703125, 0.625)",1088.1809902108794,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0529/01-01-2000-79222/30366-53085
109,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-771.1921943524562,-881.0,-2048,"(-161.3000030517578, -127.0, -275.75)","(512, 512, 109)","(0.585938, 0.585938, 2.5)",817.456721806958,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0254/01-01-2000-CT CAP-78690/4-Recon 3 C-A-P-74084
481,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1692,-977.8220036718801,-850.0,-3024,"(-188.0, -190.0, -262.3949890136719)","(512, 512, 481)","(0.742188, 0.742188, 0.625)",1139.1904046101326,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0844/01-01-2000-27134/30825-36332
125,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3900,-681.2042037353516,-141.0,-2048,"(-154.2967987060547, -188.47650146484375, 1275.0)","(512, 512, 125)","(0.721, 0.721, 3.0)",813.7234964748912,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0379/01-01-2000-97041/5469-16754
484,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1894,-935.3769688645671,-794.0,-3024,"(-209.60000610351562, -199.10000610351562, -254.9250030517578)","(512, 512, 484)","(0.761719, 0.761719, 0.625)",1161.1690545436597,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0856/01-01-2000-CHEST-73281/31189-Recon 2 ACRIN LARGE-98200
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16383,4221.046379371841,4604.0,0,"(0.0, 0.0, 0.0)","(1736, 2022, 2)","(1.0, 1.0, 1.0)",1829.7679403351945,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0045/01-01-2000-58087/3001590-00766
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2058,-813.141942217834,-896.0,-2048,"(-170.0, -156.5, -359.5)","(512, 512, 133)","(0.664062, 0.664062, 2.5)",775.5463998157138,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0045/01-01-2000-17703/3000547-78950
274,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-1005.1927924887108,-866.0,-3024,"(-151.3000030517578, -133.60000610351562, -356.4700012207031)","(512, 512, 274)","(0.615234, 0.615234, 1.25)",1144.7837720592638,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0339/01-01-2000-CT LUNG SCREEN-72362/20843
477,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2421,-971.2758868235462,-859.0,-3024,"(-174.8000030517578, -180.0, -304.25)","(512, 512, 477)","(0.703125, 0.703125, 0.625)",1144.9831502637487,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0460/01-01-2000-CT THORAX WO IV CONTRA-88233/32137-Recon 2 ACRIN LARGE-77950
503,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1971,-944.6157122208157,-829.0,-3024,"(-188.8000030517578, -180.0, -318.5050048828125)","(512, 512, 503)","(0.703125, 0.703125, 0.625)",1158.0821460740528,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0947/01-01-2000-CHEST-39901/31224-Recon 2-12644
1,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3155,2319.3794111984685,2430.0,0,"(0.0, 0.0, 0.0)","(2602, 2663, 1)","(0.143, 0.143, 1.0)",488.2621649657344,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0151/01-01-2000-08421/3143-W Chest PA-59577
111,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-439.4726876611108,-173.0,-1024,"(-145.712890625, -272.712890625, -362.5)","(512, 512, 111)","(0.57421875, 0.57421875, 3.0)",475.59679589943687,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0151/01-01-2000-74937/3144-ThoraxRoutine  3.0  B31s-72998
112,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",4608,-749.748847075871,-820.0,-2048,"(-150.7812042236328, -152.3437042236328, 1247.5)","(512, 512, 112)","(0.613, 0.613, 3.0)",796.8977290712289,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0151/01-01-2000-41513/5408-86657
198,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-572.6382018773243,-886.0,-1024,"(-179.6484375, -310.6484375, -141.10000610351562)","(512, 512, 198)","(0.703125, 0.703125, 1.8000030517578125)",480.1950826037368,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0712/01-01-2000-36468/3000042-34291
123,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1984,-933.5289515053354,-786.0,-3024,"(-155.6999969482422, -135.5, -345.0)","(512, 512, 123)","(0.568359, 0.568359, 2.5)",1161.7540972965012,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0570/01-01-2000-CT LUNG SCREEN-23771/13386
143,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-758.8243626681241,-877.0,-2048,"(-177.10000610351562, -207.5, -369.5)","(512, 512, 143)","(0.742188, 0.742188, 2.5)",806.6399710136727,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0270/01-01-2000-CT THORAX WCONTRAST-26845/3-Recon 2 C-A-P-98011
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16326,7007.226328022807,7732.0,5,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",3679.333175972915,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0270/01-01-2000-CHEST 2 VIEW-10840/9667-CHEST 2 VIEW-59166
672,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2108,-396.7616523788089,-150.0,-1024,"(-163.1962890625, -319.1962890625, -380.5)","(512, 512, 672)","(0.607421875, 0.607421875, 0.5)",464.177086002538,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0438/01-01-2000-12522/4561-NLST0.6 B30f-55354
